,reference,SEED_169,SEED_151,SEED_167,SEED_193,SEED_133,SEED_105,SEED_161,SEED_195,SEED_159,SEED_157,SEED_103,SEED_135,SEED_047,SEED_049,SEED_085,SEED_071,SEED_025,SEED_013,SEED_083,SEED_077,SEED_041,SEED_079,SEED_015,SEED_023,SEED_039,SEED_001,SEED_037,SEED_097,SEED_063,SEED_055,SEED_099,SEED_031,SEED_009,SEED_007,SEED_053,SEED_091,SEED_065,SEED_117,SEED_119,SEED_121,SEED_175,SEED_181,SEED_143,SEED_127,SEED_111,SEED_129,SEED_189,SEED_145,SEED_173,SEED_187,SEED_137,SEED_101,SEED_139,SEED_199,SEED_155,SEED_197,SEED_163,SEED_107,SEED_109,SEED_131,SEED_191,SEED_165,SEED_153,SEED_021,SEED_019,SEED_017,SEED_043,SEED_075,SEED_081,SEED_029,SEED_011,SEED_027,SEED_073,SEED_087,SEED_045,SEED_089,SEED_067,SEED_093,SEED_051,SEED_069,SEED_005,SEED_033,SEED_057,SEED_059,SEED_061,SEED_095,SEED_035,SEED_003,SEED_185,SEED_171,SEED_149,SEED_147,SEED_113,SEED_125,SEED_179,SEED_141,SEED_183,SEED_177,SEED_123,SEED_115,average,std
223,8920.0,42.0,60.0,15.0,64.0,54.0,46.0,51.0,55.0,25.0,29.0,17.0,39.0,34.0,7.0,36.0,25.0,46.0,35.0,22.0,60.0,55.0,45.0,47.0,35.0,24.0,20.0,39.0,29.0,58.0,48.0,55.0,16.0,63.0,54.0,24.0,55.0,48.0,55.0,55.0,22.0,34.0,20.0,42.0,54.0,57.0,63.0,48.0,49.0,59.0,40.0,43.0,48.0,69.0,53.0,68.0,64.0,61.0,49.0,18.0,61.0,39.0,35.0,16.0,22.0,70.0,55.0,45.0,19.0,27.0,57.0,22.0,23.0,35.0,25.0,62.0,34.0,49.0,30.0,63.0,26.0,42.0,51.0,48.0,54.0,18.0,22.0,19.0,17.0,48.0,56.0,33.0,64.0,66.0,27.0,16.0,48.0,60.0,7.0,27.0,19.0,128.96039603960395,879.2573477543655
224,8960.0,41.0,66.0,0.0,69.0,63.0,48.0,47.0,69.0,26.0,29.0,18.0,43.0,35.0,9.0,41.0,26.0,45.0,38.0,21.0,59.0,52.0,43.0,39.0,34.0,23.0,21.0,53.0,30.0,54.0,46.0,57.0,17.0,55.0,59.0,25.0,52.0,41.0,47.0,51.0,24.0,32.0,18.0,43.0,63.0,61.0,60.0,48.0,49.0,60.0,47.0,41.0,55.0,63.0,54.0,62.0,67.0,63.0,47.0,15.0,60.0,38.0,42.0,15.0,22.0,66.0,53.0,40.0,20.0,25.0,58.0,20.0,24.0,31.0,23.0,58.0,35.0,49.0,31.0,60.0,25.0,52.0,53.0,54.0,45.0,20.0,18.0,20.0,19.0,46.0,49.0,27.0,60.0,58.0,28.0,15.0,50.0,55.0,14.0,28.0,21.0,129.21782178217822,883.2326381807517
225,9000.0,40.0,69.0,0.0,66.0,71.0,49.0,39.0,64.0,27.0,27.0,18.0,47.0,38.0,13.0,41.0,29.0,46.0,38.0,22.0,61.0,60.0,40.0,43.0,34.0,21.0,21.0,48.0,28.0,47.0,42.0,54.0,18.0,66.0,55.0,26.0,55.0,32.0,35.0,53.0,26.0,33.0,15.0,45.0,66.0,58.0,50.0,54.0,42.0,64.0,45.0,50.0,58.0,61.0,51.0,59.0,56.0,57.0,52.0,8.0,63.0,38.0,39.0,7.0,22.0,64.0,44.0,41.0,21.0,24.0,58.0,20.0,26.0,32.0,23.0,61.0,34.0,45.0,34.0,61.0,25.0,42.0,53.0,52.0,34.0,21.0,17.0,22.0,20.0,45.0,33.0,28.0,57.0,48.0,29.0,14.0,54.0,52.0,14.0,28.0,22.0,128.7128712871287,887.2808426843926
226,9040.0,44.0,68.0,0.0,61.0,63.0,50.0,45.0,59.0,28.0,26.0,19.0,45.0,46.0,13.0,46.0,30.0,38.0,35.0,23.0,57.0,55.0,34.0,50.0,34.0,20.0,22.0,35.0,27.0,46.0,41.0,58.0,19.0,69.0,52.0,28.0,58.0,32.0,35.0,60.0,29.0,35.0,4.0,42.0,61.0,52.0,60.0,55.0,36.0,70.0,43.0,43.0,48.0,63.0,52.0,54.0,52.0,65.0,54.0,0.0,54.0,35.0,39.0,0.0,23.0,64.0,54.0,48.0,23.0,22.0,49.0,19.0,28.0,33.0,21.0,60.0,34.0,34.0,34.0,63.0,26.0,49.0,59.0,35.0,35.0,22.0,15.0,23.0,21.0,43.0,32.0,28.0,52.0,48.0,30.0,2.0,50.0,49.0,15.0,27.0,25.0,128.23762376237624,891.3338113955558
227,9080.0,48.0,67.0,0.0,44.0,49.0,48.0,43.0,54.0,29.0,24.0,20.0,34.0,41.0,13.0,46.0,33.0,37.0,35.0,26.0,53.0,60.0,34.0,53.0,35.0,16.0,24.0,34.0,28.0,47.0,45.0,47.0,20.0,58.0,52.0,28.0,56.0,31.0,38.0,51.0,33.0,35.0,0.0,44.0,55.0,41.0,64.0,49.0,34.0,58.0,42.0,43.0,55.0,57.0,55.0,52.0,42.0,61.0,39.0,0.0,53.0,34.0,40.0,4.0,23.0,63.0,60.0,56.0,26.0,19.0,56.0,19.0,30.0,34.0,20.0,58.0,35.0,36.0,34.0,55.0,28.0,54.0,69.0,36.0,47.0,24.0,14.0,24.0,23.0,43.0,32.0,30.0,52.0,43.0,31.0,0.0,48.0,51.0,16.0,28.0,26.0,127.86138613861387,895.3516929416753
228,9120.0,47.0,54.0,0.0,41.0,48.0,51.0,39.0,55.0,31.0,23.0,21.0,33.0,43.0,8.0,46.0,34.0,41.0,34.0,26.0,49.0,49.0,38.0,48.0,35.0,5.0,26.0,32.0,27.0,47.0,43.0,54.0,22.0,51.0,56.0,27.0,48.0,34.0,38.0,48.0,37.0,36.0,0.0,47.0,60.0,38.0,57.0,43.0,35.0,57.0,43.0,42.0,56.0,49.0,49.0,61.0,49.0,55.0,42.0,0.0,59.0,32.0,36.0,0.0,23.0,61.0,71.0,48.0,28.0,17.0,59.0,18.0,32.0,32.0,20.0,61.0,34.0,43.0,35.0,57.0,27.0,57.0,69.0,47.0,45.0,26.0,14.0,26.0,24.0,41.0,33.0,31.0,53.0,49.0,33.0,11.0,42.0,57.0,17.0,28.0,27.0,128.22772277227722,899.3121450758647
229,9160.0,51.0,61.0,11.0,49.0,49.0,57.0,35.0,60.0,33.0,23.0,21.0,31.0,42.0,8.0,44.0,43.0,35.0,34.0,27.0,48.0,40.0,34.0,46.0,34.0,0.0,29.0,31.0,26.0,48.0,45.0,51.0,23.0,53.0,50.0,27.0,34.0,34.0,39.0,35.0,53.0,38.0,0.0,53.0,59.0,35.0,62.0,47.0,41.0,55.0,34.0,39.0,54.0,47.0,53.0,61.0,54.0,66.0,42.0,0.0,61.0,30.0,35.0,8.0,24.0,54.0,66.0,47.0,32.0,16.0,44.0,17.0,32.0,30.0,20.0,61.0,33.0,51.0,46.0,61.0,28.0,57.0,74.0,47.0,48.0,28.0,14.0,27.0,25.0,46.0,34.0,31.0,46.0,47.0,35.0,11.0,42.0,57.0,17.0,27.0,30.0,129.03960396039605,903.2306364323246
230,9200.0,49.0,63.0,14.0,57.0,57.0,60.0,32.0,60.0,37.0,20.0,23.0,28.0,35.0,11.0,46.0,54.0,35.0,33.0,27.0,50.0,49.0,33.0,43.0,33.0,0.0,31.0,32.0,25.0,35.0,47.0,48.0,24.0,62.0,48.0,26.0,38.0,35.0,54.0,44.0,54.0,38.0,0.0,53.0,61.0,41.0,63.0,49.0,45.0,66.0,31.0,43.0,51.0,55.0,51.0,64.0,52.0,64.0,40.0,0.0,61.0,29.0,36.0,3.0,24.0,51.0,67.0,48.0,34.0,16.0,44.0,15.0,32.0,29.0,19.0,70.0,34.0,47.0,59.0,57.0,29.0,55.0,55.0,54.0,38.0,32.0,13.0,29.0,26.0,39.0,34.0,32.0,51.0,51.0,44.0,3.0,47.0,43.0,18.0,28.0,31.0,130.15841584158414,907.1298850604401
231,9240.0,43.0,72.0,15.0,60.0,57.0,62.0,32.0,69.0,48.0,16.0,22.0,27.0,35.0,2.0,50.0,63.0,33.0,34.0,28.0,64.0,50.0,32.0,50.0,34.0,0.0,33.0,35.0,28.0,31.0,50.0,46.0,26.0,72.0,45.0,28.0,39.0,39.0,55.0,53.0,61.0,34.0,0.0,52.0,74.0,52.0,63.0,58.0,52.0,60.0,30.0,40.0,45.0,54.0,52.0,64.0,48.0,69.0,48.0,0.0,56.0,30.0,36.0,8.0,24.0,54.0,65.0,54.0,35.0,15.0,40.0,14.0,33.0,28.0,19.0,69.0,33.0,48.0,61.0,54.0,30.0,54.0,53.0,52.0,34.0,35.0,13.0,32.0,29.0,35.0,39.0,30.0,48.0,49.0,49.0,12.0,54.0,50.0,20.0,27.0,33.0,131.96039603960395,910.9680730490477
232,9280.0,37.0,69.0,16.0,63.0,60.0,61.0,32.0,72.0,59.0,10.0,20.0,27.0,33.0,14.0,47.0,63.0,30.0,34.0,31.0,64.0,59.0,32.0,42.0,33.0,0.0,34.0,37.0,29.0,29.0,50.0,56.0,26.0,66.0,35.0,28.0,43.0,38.0,50.0,59.0,60.0,34.0,8.0,52.0,74.0,43.0,54.0,66.0,58.0,60.0,29.0,42.0,47.0,49.0,43.0,61.0,49.0,63.0,46.0,0.0,50.0,32.0,35.0,4.0,25.0,47.0,60.0,47.0,43.0,16.0,42.0,14.0,36.0,27.0,19.0,63.0,34.0,52.0,55.0,52.0,31.0,54.0,52.0,53.0,30.0,47.0,14.0,36.0,32.0,41.0,47.0,28.0,55.0,45.0,51.0,13.0,61.0,49.0,22.0,27.0,35.0,132.4950495049505,914.9034426547063
233,9320.0,34.0,57.0,16.0,55.0,63.0,49.0,33.0,63.0,60.0,0.0,20.0,25.0,32.0,7.0,42.0,61.0,32.0,35.0,35.0,54.0,62.0,31.0,36.0,34.0,5.0,34.0,46.0,29.0,29.0,52.0,63.0,29.0,67.0,35.0,30.0,50.0,40.0,49.0,61.0,67.0,33.0,15.0,47.0,61.0,39.0,58.0,56.0,54.0,58.0,30.0,34.0,46.0,64.0,46.0,61.0,57.0,60.0,39.0,0.0,61.0,32.0,34.0,8.0,25.0,45.0,61.0,47.0,51.0,16.0,38.0,6.0,45.0,25.0,19.0,61.0,33.0,46.0,52.0,57.0,32.0,54.0,61.0,53.0,27.0,57.0,13.0,46.0,35.0,44.0,52.0,28.0,61.0,48.0,58.0,13.0,56.0,46.0,24.0,27.0,47.0,133.1089108910891,918.8409821697414
234,9360.0,34.0,58.0,17.0,65.0,58.0,48.0,32.0,63.0,62.0,0.0,19.0,24.0,34.0,7.0,49.0,66.0,34.0,35.0,47.0,61.0,64.0,31.0,35.0,35.0,13.0,34.0,52.0,29.0,27.0,50.0,60.0,31.0,67.0,48.0,30.0,57.0,43.0,43.0,58.0,64.0,35.0,17.0,58.0,53.0,43.0,52.0,56.0,47.0,60.0,31.0,31.0,41.0,53.0,49.0,64.0,49.0,50.0,35.0,0.0,55.0,32.0,33.0,13.0,26.0,48.0,58.0,35.0,49.0,15.0,39.0,1.0,51.0,24.0,20.0,65.0,32.0,51.0,48.0,50.0,34.0,46.0,72.0,57.0,27.0,61.0,12.0,50.0,40.0,48.0,52.0,27.0,59.0,52.0,57.0,15.0,52.0,36.0,24.0,28.0,56.0,133.84158415841586,922.7654919437782
235,9400.0,35.0,54.0,19.0,67.0,51.0,52.0,32.0,63.0,64.0,0.0,19.0,23.0,35.0,6.0,48.0,61.0,33.0,30.0,59.0,54.0,58.0,29.0,37.0,42.0,9.0,40.0,58.0,24.0,25.0,49.0,50.0,34.0,67.0,54.0,30.0,49.0,49.0,36.0,52.0,56.0,40.0,17.0,37.0,58.0,54.0,37.0,51.0,47.0,64.0,31.0,30.0,37.0,61.0,49.0,64.0,49.0,56.0,37.0,0.0,56.0,34.0,31.0,0.0,25.0,49.0,72.0,39.0,52.0,16.0,39.0,3.0,64.0,22.0,21.0,62.0,29.0,45.0,60.0,52.0,34.0,39.0,67.0,55.0,27.0,63.0,3.0,50.0,41.0,50.0,58.0,26.0,55.0,40.0,62.0,16.0,63.0,36.0,26.0,30.0,51.0,134.009900990099,926.760935508796
236,9440.0,57.0,61.0,19.0,67.0,58.0,57.0,32.0,67.0,61.0,0.0,20.0,21.0,31.0,8.0,53.0,55.0,34.0,29.0,58.0,52.0,49.0,29.0,34.0,38.0,13.0,48.0,63.0,24.0,20.0,49.0,57.0,45.0,64.0,42.0,32.0,44.0,41.0,34.0,64.0,64.0,39.0,18.0,38.0,64.0,51.0,44.0,53.0,48.0,65.0,29.0,29.0,36.0,62.0,44.0,63.0,46.0,52.0,36.0,0.0,57.0,40.0,30.0,8.0,27.0,52.0,64.0,45.0,46.0,17.0,34.0,2.0,67.0,22.0,22.0,59.0,28.0,41.0,70.0,52.0,34.0,47.0,66.0,46.0,28.0,69.0,13.0,60.0,49.0,54.0,52.0,27.0,48.0,34.0,57.0,18.0,61.0,43.0,27.0,31.0,35.0,134.98019801980197,930.6608530341532
237,9480.0,61.0,58.0,19.0,74.0,55.0,68.0,32.0,66.0,61.0,0.0,20.0,21.0,32.0,13.0,40.0,55.0,36.0,30.0,63.0,49.0,46.0,29.0,35.0,41.0,6.0,48.0,67.0,25.0,15.0,51.0,56.0,41.0,67.0,49.0,33.0,44.0,40.0,36.0,64.0,63.0,40.0,19.0,47.0,62.0,52.0,57.0,61.0,52.0,56.0,28.0,30.0,38.0,57.0,50.0,54.0,47.0,49.0,35.0,0.0,53.0,47.0,30.0,9.0,28.0,53.0,62.0,43.0,35.0,17.0,31.0,12.0,68.0,21.0,23.0,58.0,28.0,47.0,74.0,49.0,33.0,53.0,71.0,39.0,29.0,72.0,13.0,60.0,60.0,57.0,47.0,27.0,50.0,32.0,53.0,18.0,57.0,53.0,30.0,32.0,33.0,135.94059405940595,934.568919758123
238,9520.0,59.0,63.0,22.0,65.0,52.0,63.0,32.0,52.0,53.0,0.0,20.0,21.0,32.0,12.0,39.0,57.0,39.0,30.0,63.0,49.0,39.0,28.0,34.0,39.0,13.0,44.0,64.0,24.0,0.0,48.0,64.0,40.0,53.0,52.0,35.0,47.0,40.0,35.0,69.0,66.0,34.0,19.0,49.0,54.0,55.0,63.0,51.0,57.0,53.0,26.0,29.0,46.0,62.0,55.0,50.0,48.0,57.0,34.0,0.0,55.0,52.0,30.0,14.0,31.0,53.0,56.0,45.0,49.0,18.0,27.0,4.0,54.0,20.0,23.0,49.0,28.0,53.0,67.0,58.0,34.0,56.0,64.0,35.0,28.0,68.0,14.0,63.0,63.0,54.0,48.0,27.0,53.0,33.0,60.0,21.0,55.0,54.0,30.0,34.0,33.0,135.96039603960395,938.5591645507594
239,9560.0,48.0,63.0,24.0,67.0,41.0,66.0,30.0,55.0,42.0,0.0,22.0,20.0,35.0,12.0,36.0,59.0,44.0,30.0,58.0,44.0,46.0,28.0,33.0,47.0,13.0,47.0,67.0,25.0,0.0,37.0,58.0,53.0,61.0,57.0,42.0,57.0,45.0,33.0,67.0,62.0,34.0,20.0,54.0,54.0,62.0,60.0,64.0,53.0,57.0,27.0,26.0,46.0,64.0,47.0,55.0,53.0,64.0,35.0,0.0,55.0,45.0,29.0,14.0,33.0,51.0,61.0,45.0,53.0,19.0,27.0,8.0,54.0,18.0,22.0,50.0,29.0,53.0,58.0,52.0,34.0,55.0,66.0,43.0,30.0,65.0,6.0,61.0,60.0,48.0,52.0,27.0,45.0,34.0,54.0,23.0,57.0,52.0,32.0,44.0,34.0,136.7029702970297,942.4831804529573
240,9600.0,42.0,50.0,26.0,65.0,47.0,67.0,26.0,57.0,37.0,0.0,23.0,20.0,47.0,13.0,35.0,49.0,47.0,28.0,59.0,37.0,47.0,27.0,32.0,46.0,14.0,50.0,64.0,26.0,0.0,30.0,55.0,64.0,58.0,67.0,37.0,58.0,46.0,33.0,64.0,63.0,38.0,22.0,42.0,54.0,56.0,55.0,69.0,53.0,53.0,28.0,22.0,47.0,71.0,50.0,57.0,55.0,53.0,38.0,0.0,48.0,49.0,28.0,14.0,33.0,45.0,60.0,50.0,63.0,19.0,29.0,11.0,55.0,16.0,23.0,50.0,28.0,49.0,61.0,51.0,36.0,59.0,67.0,50.0,31.0,63.0,13.0,67.0,52.0,45.0,58.0,26.0,34.0,39.0,50.0,26.0,63.0,50.0,33.0,57.0,34.0,137.16831683168317,946.4350314200902
241,9640.0,34.0,46.0,26.0,65.0,58.0,60.0,25.0,57.0,38.0,0.0,25.0,18.0,55.0,14.0,38.0,58.0,51.0,28.0,57.0,42.0,43.0,28.0,30.0,47.0,15.0,50.0,58.0,26.0,0.0,26.0,52.0,64.0,55.0,62.0,41.0,57.0,47.0,33.0,59.0,52.0,42.0,24.0,39.0,57.0,50.0,61.0,64.0,51.0,59.0,28.0,20.0,38.0,66.0,52.0,66.0,45.0,55.0,39.0,13.0,39.0,49.0,24.0,15.0,34.0,43.0,62.0,54.0,72.0,20.0,30.0,13.0,63.0,16.0,22.0,49.0,28.0,50.0,61.0,49.0,36.0,60.0,71.0,49.0,32.0,54.0,13.0,67.0,61.0,46.0,49.0,27.0,31.0,38.0,54.0,29.0,62.0,52.0,46.0,56.0,41.0,137.78217821782178,950.3663452466283
242,9680.0,31.0,43.0,26.0,66.0,54.0,58.0,22.0,51.0,35.0,0.0,26.0,17.0,53.0,14.0,35.0,62.0,50.0,26.0,58.0,46.0,53.0,28.0,27.0,38.0,17.0,54.0,57.0,27.0,0.0,24.0,53.0,63.0,60.0,57.0,38.0,55.0,43.0,33.0,55.0,53.0,43.0,27.0,42.0,59.0,50.0,56.0,67.0,46.0,58.0,29.0,20.0,37.0,67.0,53.0,66.0,35.0,58.0,35.0,14.0,36.0,54.0,19.0,16.0,35.0,38.0,61.0,41.0,74.0,21.0,30.0,10.0,61.0,17.0,21.0,48.0,27.0,49.0,60.0,53.0,37.0,63.0,60.0,50.0,32.0,63.0,7.0,61.0,47.0,50.0,41.0,27.0,31.0,42.0,56.0,32.0,62.0,43.0,59.0,55.0,39.0,137.40594059405942,954.4047875920211
243,9720.0,28.0,42.0,27.0,73.0,56.0,60.0,14.0,50.0,43.0,0.0,28.0,15.0,54.0,15.0,33.0,64.0,50.0,26.0,61.0,43.0,55.0,27.0,25.0,38.0,17.0,55.0,61.0,27.0,0.0,26.0,51.0,65.0,59.0,55.0,35.0,64.0,53.0,32.0,55.0,57.0,43.0,28.0,40.0,52.0,56.0,61.0,69.0,42.0,57.0,31.0,20.0,40.0,57.0,46.0,51.0,37.0,61.0,33.0,15.0,35.0,64.0,18.0,18.0,48.0,47.0,60.0,40.0,64.0,22.0,26.0,4.0,52.0,17.0,19.0,45.0,26.0,46.0,53.0,53.0,37.0,54.0,63.0,42.0,33.0,61.0,13.0,58.0,48.0,54.0,46.0,28.0,33.0,43.0,55.0,34.0,55.0,42.0,57.0,49.0,43.0,137.65346534653466,958.3769534291966
244,9760.0,26.0,52.0,29.0,76.0,52.0,60.0,13.0,43.0,53.0,0.0,31.0,16.0,57.0,15.0,33.0,61.0,49.0,26.0,64.0,52.0,54.0,27.0,23.0,38.0,19.0,43.0,60.0,27.0,0.0,27.0,45.0,56.0,66.0,57.0,34.0,72.0,35.0,31.0,46.0,54.0,49.0,30.0,37.0,55.0,54.0,71.0,55.0,47.0,55.0,32.0,20.0,49.0,46.0,45.0,48.0,37.0,71.0,32.0,17.0,34.0,58.0,17.0,19.0,53.0,43.0,48.0,35.0,71.0,24.0,26.0,0.0,52.0,17.0,18.0,51.0,24.0,37.0,55.0,53.0,35.0,62.0,61.0,40.0,34.0,61.0,13.0,67.0,52.0,54.0,44.0,26.0,33.0,35.0,41.0,44.0,59.0,49.0,58.0,53.0,48.0,137.98019801980197,962.351297297334
245,9800.0,27.0,45.0,29.0,74.0,47.0,58.0,13.0,40.0,66.0,0.0,31.0,17.0,61.0,15.0,30.0,59.0,39.0,23.0,64.0,53.0,56.0,25.0,22.0,43.0,20.0,31.0,69.0,27.0,7.0,28.0,39.0,60.0,74.0,54.0,34.0,62.0,31.0,30.0,48.0,58.0,46.0,33.0,38.0,51.0,57.0,66.0,55.0,42.0,52.0,33.0,18.0,45.0,52.0,46.0,46.0,35.0,71.0,31.0,19.0,34.0,62.0,17.0,20.0,58.0,44.0,57.0,34.0,63.0,23.0,25.0,9.0,52.0,19.0,16.0,54.0,25.0,34.0,50.0,55.0,36.0,59.0,61.0,45.0,37.0,55.0,15.0,64.0,52.0,51.0,48.0,26.0,33.0,32.0,35.0,49.0,58.0,50.0,52.0,57.0,52.0,138.24752475247524,966.3189560751207
246,9840.0,29.0,50.0,31.0,61.0,53.0,64.0,8.0,43.0,59.0,9.0,32.0,18.0,55.0,16.0,25.0,57.0,39.0,23.0,61.0,60.0,63.0,24.0,22.0,42.0,22.0,27.0,66.0,28.0,14.0,29.0,37.0,63.0,66.0,52.0,35.0,68.0,32.0,30.0,40.0,56.0,52.0,37.0,50.0,59.0,67.0,74.0,53.0,41.0,61.0,33.0,18.0,50.0,56.0,43.0,55.0,37.0,69.0,30.0,21.0,32.0,66.0,17.0,22.0,61.0,46.0,50.0,34.0,64.0,25.0,27.0,8.0,58.0,21.0,16.0,48.0,26.0,28.0,47.0,53.0,35.0,64.0,71.0,43.0,38.0,58.0,16.0,68.0,56.0,52.0,35.0,26.0,34.0,34.0,34.0,59.0,54.0,48.0,55.0,56.0,51.0,139.5148514851485,970.1957607286631
247,9880.0,28.0,57.0,31.0,53.0,58.0,53.0,14.0,46.0,58.0,14.0,35.0,17.0,58.0,16.0,21.0,48.0,46.0,19.0,62.0,60.0,62.0,24.0,21.0,35.0,25.0,27.0,71.0,28.0,15.0,31.0,35.0,62.0,60.0,47.0,33.0,63.0,31.0,28.0,37.0,57.0,48.0,58.0,50.0,58.0,68.0,58.0,54.0,40.0,63.0,34.0,17.0,51.0,61.0,41.0,61.0,36.0,61.0,31.0,22.0,30.0,68.0,17.0,24.0,53.0,45.0,49.0,32.0,63.0,27.0,27.0,10.0,55.0,22.0,17.0,60.0,27.0,24.0,57.0,48.0,36.0,63.0,69.0,42.0,42.0,56.0,17.0,60.0,51.0,54.0,35.0,25.0,34.0,34.0,38.0,56.0,52.0,48.0,66.0,58.0,51.0,139.8019801980198,974.1562891238977
248,9920.0,29.0,65.0,32.0,47.0,66.0,46.0,14.0,50.0,66.0,14.0,54.0,17.0,50.0,17.0,18.0,49.0,40.0,17.0,62.0,63.0,54.0,24.0,20.0,40.0,26.0,28.0,56.0,28.0,15.0,35.0,39.0,63.0,60.0,43.0,33.0,57.0,33.0,24.0,43.0,54.0,48.0,68.0,49.0,54.0,64.0,64.0,53.0,37.0,60.0,35.0,18.0,49.0,62.0,48.0,57.0,36.0,65.0,31.0,24.0,30.0,63.0,15.0,27.0,50.0,40.0,49.0,31.0,60.0,28.0,28.0,14.0,51.0,23.0,17.0,60.0,28.0,24.0,58.0,48.0,36.0,58.0,63.0,38.0,48.0,52.0,19.0,55.0,59.0,46.0,34.0,25.0,37.0,34.0,33.0,63.0,52.0,42.0,62.0,54.0,45.0,139.92079207920793,978.1347442374802
249,9960.0,30.0,54.0,34.0,54.0,66.0,49.0,14.0,64.0,61.0,16.0,56.0,18.0,52.0,18.0,16.0,38.0,33.0,20.0,59.0,63.0,61.0,25.0,20.0,38.0,30.0,28.0,53.0,28.0,13.0,45.0,45.0,60.0,50.0,42.0,33.0,67.0,34.0,21.0,41.0,49.0,58.0,66.0,53.0,61.0,58.0,54.0,50.0,35.0,53.0,34.0,17.0,52.0,59.0,42.0,55.0,45.0,61.0,30.0,25.0,29.0,65.0,16.0,30.0,57.0,40.0,48.0,30.0,58.0,29.0,28.0,14.0,44.0,24.0,16.0,60.0,29.0,25.0,54.0,52.0,34.0,66.0,52.0,40.0,42.0,48.0,21.0,52.0,57.0,41.0,33.0,25.0,43.0,33.0,33.0,69.0,42.0,40.0,65.0,56.0,47.0,140.12871287128712,982.1086090991465
